CUSTOMER_GROUP_CODE,CUSTOMER_ID,MAJOR_MARKET_ID,MAJOR_MARKET_NAME,DELIVERY_MON,QUANTITY_LBS
139,"362,447",4,DISTRIBUTION,1/1/24,"65,000"
139,"362,447",4,DISTRIBUTION,1/2/24,"226,000"
139,"362,447",4,DISTRIBUTION,1/3/24,"231,000"
139,"362,447",4,DISTRIBUTION,1/4/24,"316,000"
139,"362,447",4,DISTRIBUTION,1/5/24,"168,000"
139,"362,447",4,DISTRIBUTION,1/6/24,"214,000"
139,"362,447",4,DISTRIBUTION,1/7/24,"31,000"
139,"362,447",4,DISTRIBUTION,1/8/24,"274,000"
139,"362,447",4,DISTRIBUTION,1/9/24,"210,000"
139,"362,447",4,DISTRIBUTION,1/10/24,"201,000"
139,"362,447",4,DISTRIBUTION,1/11/24,"150,000"
139,"362,447",4,DISTRIBUTION,1/12/24,"34,000"
139,"362,447",4,DISTRIBUTION,1/1/25,"156,000"
139,"362,447",4,DISTRIBUTION,1/2/25,"252,000"
139,"362,447",4,DISTRIBUTION,1/3/25,"157,000"
139,"362,447",4,DISTRIBUTION,1/4/25,"197,000"
139,"362,447",4,DISTRIBUTION,1/5/25,"225,000"
139,"362,447",4,DISTRIBUTION,1/6/25,"209,000"
139,"362,447",4,DISTRIBUTION,1/7/25,"98,000"
139,"362,447",4,DISTRIBUTION,1/8/25,"307,000"
139,"362,447",4,DISTRIBUTION,1/9/25,"176,000"
139,"362,447",4,DISTRIBUTION,1/10/25,"275,000"
139,"362,447",4,DISTRIBUTION,1/11/25,"187,000"
139,"362,447",4,DISTRIBUTION,1/12/25,"98,000"
139,"362,447",4,DISTRIBUTION,1/1/26,"140,000"
139,"362,447",4,DISTRIBUTION,1/2/26,"227,000"
14,"1,274",1,OPEN MOLD REINFORCED,1/2/14,"35,000"
14,"1,274",1,OPEN MOLD REINFORCED,1/6/16,"45,000"
140,"1,072",1,OPEN MOLD REINFORCED,1/5/15,"1,000"
140,"1,072",2,CLOSED MOLD,1/1/14,0
140,"1,072",2,CLOSED MOLD,1/4/14,"1,000"
140,"1,072",2,CLOSED MOLD,1/7/14,"1,000"
140,"1,072",2,CLOSED MOLD,1/8/14,"10,000"
140,"1,072",2,CLOSED MOLD,1/9/14,"2,000"
140,"1,072",2,CLOSED MOLD,1/10/14,"3,000"
140,"1,072",2,CLOSED MOLD,1/2/15,"10,000"
140,"1,072",2,CLOSED MOLD,1/3/15,"1,000"
140,"1,072",2,CLOSED MOLD,1/7/15,0
140,"1,072",2,CLOSED MOLD,1/9/15,"1,000"
140,"1,072",2,CLOSED MOLD,1/10/15,"2,000"
140,"1,072",2,CLOSED MOLD,1/11/15,0
140,"1,072",2,CLOSED MOLD,1/1/16,"1,000"
140,"1,072",2,CLOSED MOLD,1/2/16,"2,000"
140,"1,072",2,CLOSED MOLD,1/4/16,"2,000"
140,"1,072",2,CLOSED MOLD,1/8/16,"3,000"
140,"1,072",2,CLOSED MOLD,1/9/16,"1,000"
140,"1,072",2,CLOSED MOLD,1/10/16,0
140,"1,072",2,CLOSED MOLD,1/11/16,"1,000"
140,"1,072",2,CLOSED MOLD,1/12/16,"7,000"
140,"1,072",2,CLOSED MOLD,1/1/17,"2,000"
140,"1,072",2,CLOSED MOLD,1/2/17,0
140,"1,072",2,CLOSED MOLD,1/4/17,"2,000"
140,"1,072",2,CLOSED MOLD,1/5/17,"2,000"
140,"1,072",2,CLOSED MOLD,1/6/17,"2,000"
140,"1,072",2,CLOSED MOLD,1/7/17,"1,000"
140,"1,072",2,CLOSED MOLD,1/8/17,"1,000"
140,"1,072",2,CLOSED MOLD,1/9/17,"1,000"
140,"1,072",2,CLOSED MOLD,1/10/17,"2,000"
140,"1,072",2,CLOSED MOLD,1/11/17,"3,000"
140,"1,072",2,CLOSED MOLD,1/12/17,"1,000"
140,"1,072",2,CLOSED MOLD,1/1/18,"3,000"
140,"1,072",2,CLOSED MOLD,1/2/18,"1,000"
140,"1,072",2,CLOSED MOLD,1/4/18,"2,000"
140,"1,072",2,CLOSED MOLD,1/5/18,"1,000"
140,"1,072",2,CLOSED MOLD,1/9/18,"5,000"
140,"1,072",2,CLOSED MOLD,1/10/18,"3,000"
140,"1,072",2,CLOSED MOLD,1/11/18,"1,000"
140,"1,072",2,CLOSED MOLD,1/12/18,"1,000"
140,"1,072",2,CLOSED MOLD,1/1/19,"1,000"
140,"1,072",2,CLOSED MOLD,1/6/19,0
140,"1,072",2,CLOSED MOLD,1/7/19,"1,000"
140,"1,072",2,CLOSED MOLD,1/11/19,0
140,"1,072",2,CLOSED MOLD,1/1/20,0
140,"1,072",2,CLOSED MOLD,1/2/20,"3,000"
140,"1,072",2,CLOSED MOLD,1/7/20,0
140,"1,072",2,CLOSED MOLD,1/9/20,"4,000"
140,"1,072",2,CLOSED MOLD,1/10/20,0
140,"1,072",2,CLOSED MOLD,1/11/20,"1,000"
140,"1,072",2,CLOSED MOLD,1/12/20,"3,000"
140,"1,072",2,CLOSED MOLD,1/2/21,"3,000"
140,"1,072",2,CLOSED MOLD,1/3/21,"1,000"
140,"1,072",2,CLOSED MOLD,1/5/21,"5,000"
140,"1,072",2,CLOSED MOLD,1/7/21,"7,000"
140,"1,072",2,CLOSED MOLD,1/8/21,"1,000"
140,"1,072",2,CLOSED MOLD,1/10/21,"8,000"
140,"1,072",2,CLOSED MOLD,1/12/21,0
140,"1,072",2,CLOSED MOLD,1/1/22,"3,000"
140,"1,072",2,CLOSED MOLD,1/2/22,0
140,"1,072",2,CLOSED MOLD,1/8/22,"1,000"
140,"1,072",2,CLOSED MOLD,1/9/22,"4,000"
140,"1,072",2,CLOSED MOLD,1/12/22,"1,000"
140,"1,072",2,CLOSED MOLD,1/1/23,"1,000"
140,"1,072",2,CLOSED MOLD,1/3/23,"1,000"
140,"1,072",2,CLOSED MOLD,1/4/23,"2,000"
140,"1,072",2,CLOSED MOLD,1/11/23,"1,000"
140,"1,072",2,CLOSED MOLD,1/1/24,"1,000"
140,"1,072",2,CLOSED MOLD,1/3/24,"1,000"
140,"1,072",2,CLOSED MOLD,1/7/24,"1,000"
140,"1,072",2,CLOSED MOLD,1/9/24,"1,000"
140,"1,072",2,CLOSED MOLD,1/7/25,0
142,"1,818",6,BINDERS AND SIZE,1/1/14,"46,000"
142,"1,818",6,BINDERS AND SIZE,1/2/14,"90,000"
142,"1,818",6,BINDERS AND SIZE,1/3/14,"2,000"
142,"1,818",6,BINDERS AND SIZE,1/4/14,"90,000"
142,"1,818",6,BINDERS AND SIZE,1/6/14,"90,000"
142,"1,818",6,BINDERS AND SIZE,1/7/14,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/9/14,"70,000"
142,"1,818",6,BINDERS AND SIZE,1/10/14,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/1/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/2/15,"116,000"
142,"1,818",6,BINDERS AND SIZE,1/3/15,"96,000"
142,"1,818",6,BINDERS AND SIZE,1/5/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/6/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/7/15,"22,000"
142,"1,818",6,BINDERS AND SIZE,1/8/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/9/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/15,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/11/15,"70,000"
142,"1,818",6,BINDERS AND SIZE,1/1/16,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/3/16,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/4/16,"44,000"
142,"1,818",6,BINDERS AND SIZE,1/5/16,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/6/16,"44,000"
142,"1,818",6,BINDERS AND SIZE,1/7/16,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/8/16,"24,000"
142,"1,818",6,BINDERS AND SIZE,1/9/16,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/16,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/12/16,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/2/17,"72,000"
142,"1,818",6,BINDERS AND SIZE,1/3/17,"22,000"
142,"1,818",6,BINDERS AND SIZE,1/4/17,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/6/17,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/7/17,"46,000"
142,"1,818",6,BINDERS AND SIZE,1/8/17,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/17,"46,000"
142,"1,818",6,BINDERS AND SIZE,1/11/17,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/12/17,"116,000"
142,"1,818",6,BINDERS AND SIZE,1/1/18,"2,000"
142,"1,818",6,BINDERS AND SIZE,1/2/18,"92,000"
142,"1,818",6,BINDERS AND SIZE,1/3/18,"5,000"
142,"1,818",6,BINDERS AND SIZE,1/5/18,"29,000"
142,"1,818",6,BINDERS AND SIZE,1/6/18,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/7/18,"27,000"
142,"1,818",6,BINDERS AND SIZE,1/9/18,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/18,"50,000"
142,"1,818",6,BINDERS AND SIZE,1/11/18,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/12/18,"50,000"
142,"1,818",6,BINDERS AND SIZE,1/4/19,"50,000"
142,"1,818",6,BINDERS AND SIZE,1/7/19,"24,000"
142,"1,818",6,BINDERS AND SIZE,1/8/19,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/11/19,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/1/20,"24,000"
142,"1,818",6,BINDERS AND SIZE,1/3/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/4/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/5/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/7/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/9/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/11/20,"96,000"
142,"1,818",6,BINDERS AND SIZE,1/12/20,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/3/21,"96,000"
142,"1,818",6,BINDERS AND SIZE,1/4/21,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/6/21,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/11/21,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/3/22,"26,000"
142,"1,818",6,BINDERS AND SIZE,1/6/22,"50,000"
142,"1,818",6,BINDERS AND SIZE,1/7/22,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/8/22,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/9/22,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/11/22,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/2/23,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/5/23,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/6/23,"2,000"
142,"1,818",6,BINDERS AND SIZE,1/7/23,"50,000"
142,"1,818",6,BINDERS AND SIZE,1/8/23,"2,000"
142,"1,818",6,BINDERS AND SIZE,1/12/23,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/2/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/3/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/4/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/8/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/12/24,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/1/25,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/4/25,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/7/25,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/9/25,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/10/25,"48,000"
142,"1,818",6,BINDERS AND SIZE,1/2/26,"48,000"
142,"306,027",6,BINDERS AND SIZE,1/1/14,"5,000"
142,"306,027",6,BINDERS AND SIZE,1/3/14,"4,000"
142,"306,027",6,BINDERS AND SIZE,1/5/14,"3,000"
142,"306,027",6,BINDERS AND SIZE,1/11/14,"5,000"
142,"306,027",6,BINDERS AND SIZE,1/1/15,"3,000"
142,"306,027",6,BINDERS AND SIZE,1/4/15,"3,000"
142,"306,027",6,BINDERS AND SIZE,1/5/15,"3,000"
142,"306,027",6,BINDERS AND SIZE,1/7/15,"2,000"
142,"306,027",6,BINDERS AND SIZE,1/8/15,"2,000"
142,"306,027",6,BINDERS AND SIZE,1/9/15,"2,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/1/14,"2,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/3/14,"41,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/5/16,"152,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/6/16,"355,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/7/16,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/8/16,"406,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/9/16,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/10/16,"304,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/11/16,"406,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/12/16,"101,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/1/17,"152,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/2/17,"101,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/3/17,"254,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/4/17,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/5/17,"254,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/6/17,"51,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/7/17,"94,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/8/17,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/9/17,"355,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/10/17,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/11/17,"254,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/12/17,"101,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/1/18,"152,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/2/18,"157,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/3/18,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/4/18,"254,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/5/18,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/6/18,"207,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/7/18,"254,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/8/18,"101,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/9/18,"304,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/10/18,"355,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/11/18,"152,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/12/18,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/1/19,"101,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/2/19,"203,000"
144,"302,281",1,OPEN MOLD REINFORCED,1/3/19,"304,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/14,"397,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/14,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/14,"397,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/14,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/14,"397,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/14,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/14,"148,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/14,"265,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/14,"441,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/14,"529,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/14,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/14,"309,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/15,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/15,"529,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/15,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/15,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/15,"441,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/15,"344,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/15,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/15,"309,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/15,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/15,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/15,"441,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/15,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/16,"441,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/16,"434,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/16,"442,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/16,"397,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/16,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/16,"392,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/16,"165,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/16,"265,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/16,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/16,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/16,"529,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/16,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/17,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/17,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/17,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/17,"485,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/17,"573,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/17,"441,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/17,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/17,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/17,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/17,"353,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/17,"396,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/17,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/18,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/18,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/18,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/18,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/18,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/18,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/18,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/18,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/18,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/18,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/18,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/18,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/19,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/19,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/19,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/19,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/19,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/20,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/20,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/20,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/20,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/20,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/20,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/20,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/20,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/20,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/20,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/20,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/21,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/21,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/21,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/21,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/21,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/21,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/21,"44,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/21,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/21,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/21,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/21,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/21,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/22,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/22,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/22,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/22,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/22,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/22,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/22,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/22,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/22,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/22,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/22,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/22,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/23,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/23,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/23,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/4/23,"221,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/5/23,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/6/23,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/7/23,"88,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/8/23,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/9/23,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/10/23,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/11/23,"220,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/12/23,"132,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/1/24,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/2/24,"176,000"
146,"307,610",1,OPEN MOLD REINFORCED,1/3/24,"77,000"
147,"1,858",2,CLOSED MOLD,1/1/14,0
147,"1,858",2,CLOSED MOLD,1/4/14,"90,000"
147,"1,858",2,CLOSED MOLD,1/5/14,"135,000"
147,"1,858",2,CLOSED MOLD,1/6/14,"135,000"
147,"1,858",2,CLOSED MOLD,1/7/14,"135,000"
147,"1,858",2,CLOSED MOLD,1/8/14,"180,000"
147,"1,858",2,CLOSED MOLD,1/9/14,"135,000"
147,"1,858",2,CLOSED MOLD,1/10/14,"90,000"
147,"1,858",2,CLOSED MOLD,1/1/15,0
147,"1,858",2,CLOSED MOLD,1/3/15,0
147,"1,858",2,CLOSED MOLD,1/6/15,0
147,"1,858",2,CLOSED MOLD,1/7/15,0
147,"1,858",2,CLOSED MOLD,1/8/15,0
147,"1,858",2,CLOSED MOLD,1/9/15,0
147,"1,858",2,CLOSED MOLD,1/10/15,0
147,"1,858",2,CLOSED MOLD,1/11/15,0
147,"1,858",2,CLOSED MOLD,1/1/16,0
147,"1,858",2,CLOSED MOLD,1/2/16,0
147,"1,858",2,CLOSED MOLD,1/4/16,0
147,"1,858",2,CLOSED MOLD,1/5/16,0
147,"1,858",2,CLOSED MOLD,1/7/16,"1,000"
147,"1,858",2,CLOSED MOLD,1/10/16,0
147,"1,858",2,CLOSED MOLD,1/11/16,0
147,"1,858",2,CLOSED MOLD,1/1/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/2/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/6/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/8/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/10/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/12/17,"1,000"
147,"1,858",2,CLOSED MOLD,1/3/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/5/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/6/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/9/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/10/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/12/18,"1,000"
147,"1,858",2,CLOSED MOLD,1/2/19,"1,000"
147,"1,858",2,CLOSED MOLD,1/4/19,"1,000"
147,"1,858",2,CLOSED MOLD,1/8/19,"1,000"
147,"1,858",2,CLOSED MOLD,1/11/19,"1,000"
147,"1,858",2,CLOSED MOLD,1/1/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/4/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/6/20,0
147,"1,858",2,CLOSED MOLD,1/7/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/8/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/10/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/12/20,"1,000"
147,"1,858",2,CLOSED MOLD,1/2/21,"1,000"
147,"1,858",2,CLOSED MOLD,1/4/21,"1,000"
147,"1,858",2,CLOSED MOLD,1/7/21,"1,000"
147,"1,858",2,CLOSED MOLD,1/11/21,"1,000"
147,"1,858",2,CLOSED MOLD,1/2/22,"1,000"
147,"1,858",2,CLOSED MOLD,1/9/22,"1,000"
147,"1,858",2,CLOSED MOLD,1/2/23,"1,000"
147,"1,858",2,CLOSED MOLD,1/5/23,"1,000"
147,"1,858",2,CLOSED MOLD,1/7/23,"1,000"
147,"1,858",2,CLOSED MOLD,1/4/24,"1,000"
147,"1,858",2,CLOSED MOLD,1/8/24,"1,000"
147,"1,858",2,CLOSED MOLD,1/4/25,"1,000"
147,"1,858",2,CLOSED MOLD,1/7/25,"1,000"
147,"1,858",2,CLOSED MOLD,1/10/25,"1,000"
148,"1,411",5,OPEN MOLD NON-REINFORCED,1/1/14,"460,000"
148,"1,411",5,OPEN MOLD NON-REINFORCED,1/2/14,"531,000"
148,"1,411",5,OPEN MOLD NON-REINFORCED,1/3/14,"433,000"
